Item ID,Quotation ID,DO ID
3B124027,223394c4,42fe0035
6DB5CEEE,223394c4,42fe0035
567F89F2,223394c4,42fe0035
124C7021,223394c4,42fe0035
5D18F813,223394c4,42fe0035
3D6D33A8,223394c4,42fe0035
CCD1133F,223394c4,42fe0035
3C2D0CD3,223394c4,42fe0035
E8A97488,223394c4,42fe0035
EF885D4A,223394c4,42fe0035
816C718E,431b6d41,c547fdff
D2383EC9,4dbc6768,f7e2e625
308CD168,4dbc6768,f7e2e625
99B18132,4dbc6768,f7e2e625
BBF266DE,f7189e6c,1ac2659d
76D2214E,f7189e6c,1ac2659d
F4489743,f7189e6c,1ac2659d
5BCC7D2F,f7189e6c,1ac2659d
841DBF28,f7189e6c,1ac2659d
5A703610,f7189e6c,1ac2659d
DC994DAA,f7189e6c,1ac2659d
3E0BB1E4,f7189e6c,1ac2659d
F10C3263,f7189e6c,1ac2659d
8FDE6A90,f7189e6c,1ac2659d
4A85FB8C,f7189e6c,1ac2659d
BC39C23F,f7189e6c,1ac2659d
A5A01D98,f7189e6c,1ac2659d
8E916CF2,f7189e6c,1ac2659d
4B89BA57,f7189e6c,1ac2659d
EC5104C2,f7189e6c,1ac2659d
0C5E66A9,f7189e6c,1ac2659d
C81B7F90,f7189e6c,1ac2659d
016467FF,f7189e6c,1ac2659d
52823B16,f7189e6c,1ac2659d
E9E43A68,f7189e6c,1ac2659d
0B59EC5E,f7189e6c,1ac2659d
C70CFA99,f7189e6c,1ac2659d
9D5C39DA,f7189e6c,1ac2659d
27CD882E,f7189e6c,1ac2659d
3487F262,f7189e6c,1ac2659d
27C72199,f7189e6c,1ac2659d
F0491003,f7189e6c,1ac2659d
361E82A8,f7189e6c,1ac2659d
584F0341,f7189e6c,1ac2659d
CE813861,f7189e6c,1ac2659d
AFB6B071,f7189e6c,1ac2659d
F6898CE4,f7189e6c,1ac2659d
B54F3367,f7189e6c,1ac2659d
1FCA5CBB,f7189e6c,1ac2659d
9A9E7CC6,f7189e6c,1ac2659d
3AED25E3,f7189e6c,1ac2659d
9D4DD798,a462c915,d7912203
987B8E78,a462c915,d7912203
46ECAFF0,a462c915,d7912203
20C564BA,a462c915,d7912203
9FBD6430,a3d0e687,ee9efe3b
798C0A40,a3d0e687,ee9efe3b
1465C8C5,a3d0e687,ee9efe3b
78DD9CDE,a3d0e687,ee9efe3b
5C3F4BC2,a3d0e687,ee9efe3b
BA4A9D3D,a3d0e687,ee9efe3b
1CA47103,a3d0e687,ee9efe3b
6631F0EC,a3d0e687,ee9efe3b
DC568E7F,a3d0e687,ee9efe3b
A8571A0C,a3d0e687,ee9efe3b
17199204,a3d0e687,ee9efe3b
A1A674CB,a3d0e687,ee9efe3b
12328C6B,a3d0e687,ee9efe3b
F482CE7A,a3d0e687,ee9efe3b
FAC0989A,a3d0e687,ee9efe3b
21FCE5C8,a3d0e687,ee9efe3b
7823451F,a3d0e687,ee9efe3b
7927532A,a3d0e687,ee9efe3b
DAF35666,a3d0e687,ee9efe3b
3C033F63,d83855ed,e59f79e1
05EA109B,d83855ed,e59f79e1
2381066B,45fbad2c,
0CE978AB,d28de71b,a8d96c25
AF1554CA,d28de71b,
700DB354,4fd1ed24,bcfceaba
503C027E,bfc8c5f2,06743f01
4E39D38E,bfc8c5f2,06743f01
24BF7B1F,5b747560,d11ed1ce
855B0D67,5b747560,d11ed1ce
21653F9C,5b747560,d11ed1ce
CD27C27A,5b747560,d11ed1ce
C017F60C,5b747560,d11ed1ce
50319C9D,5b747560,d11ed1ce
7B9B0EC3,5b747560,d11ed1ce
B9D757EB,5b747560,d11ed1ce
61F5A0BB,5b747560,d11ed1ce
A5836219,5b747560,d11ed1ce
BDD983D5,5b747560,d11ed1ce
1F207E9F,5b747560,d11ed1ce
B8537D12,5b747560,d11ed1ce
46838F8D,5b747560,d11ed1ce
FB11BE22,a3bd8e40,
20E3EB11,a3bd8e40,
F0830FDB,a3bd8e40,
3155BC51,a3bd8e40,
C7A3E7C9,a3bd8e40,
AB207723,a3bd8e40,
ED515F79,a3bd8e40,
52F2A266,a3bd8e40,
95B8096C,a3bd8e40,
7D6A305F,a3bd8e40,
FDE5AD69,a3bd8e40,
5A8167EF,a3bd8e40,
1AE7908E,a3bd8e40,
5EBF6999,a3bd8e40,
02612FD9,a3bd8e40,
313F60FB,a3bd8e40,
83760E3C,a3bd8e40,
472D56F5,a3bd8e40,
F7DED922,a3bd8e40,
23624EC6,77d111c6,
C8DDAEB3,77d111c6,
B68EEDF7,77d111c6,
505B84BD,77d111c6,
22670A31,77d111c6,
0EBA448F,77d111c6,
24825D84,77d111c6,
520018EC,77d111c6,
26603994,77d111c6,
56ACDE2A,77d111c6,
70B543D8,77d111c6,
4869B7E6,77d111c6,
8F50E69E,77d111c6,
C3702EBE,77d111c6,
43AD03DD,77d111c6,
8058EE7B,77d111c6,
1C1B02D7,77d111c6,
4EC695B1,77d111c6,
DA054461,77d111c6,
0FD98595,77d111c6,
552A0DAD,77d111c6,
854032B5,77d111c6,
288E06D2,77d111c6,
761C5BBB,77d111c6,
99D4CAD0,77d111c6,
A15F1645,77d111c6,
93CA723F,77d111c6,
F0D94B10,77d111c6,
9C0D8A23,77d111c6,
3B4E4EBF,77d111c6,
C2FCC6C7,77d111c6_R,c1323add
726FB442,77d111c6_R,c1323add
08DB25BF,77d111c6_R,c1323add
1CE3B062,77d111c6_R,c1323add
A08CDDC4,77d111c6_R,c1323add
6C5CDFA5,77d111c6_R,c1323add
3B5D524E,77d111c6_R,c1323add
17C06C10,77d111c6_R,c1323add
C128843C,77d111c6_R,c1323add
10DD8051,77d111c6_R,c1323add
E02BF619,dcbc2b80,4070d000
30BD288F,dcbc2b80,5a97adc5
1124D4F5,618f757c,3a4034b2
AB885DDA,618f757c,3a4034b2
A9AC30BC,618f757c,3a4034b2
C50F6650,dcbc2b80,5a97adc5
D721B2E0,223394c4,42fe0035
9011E0D1,223394c4,42fe0035
4B0DA219,f7189e6c,1ac2659d
FF35CB83,f7189e6c,1ac2659d
40A3DE68,f7189e6c,1ac2659d
D691B612,f7189e6c,1ac2659d
23AEBCA4,f7189e6c,1ac2659d
0757AA30,f7189e6c,1ac2659d
F9639351,4690f6ae,
C12BCF0E,65f9c530,30a8bc55
3C7D1A2A,65f9c530,30a8bc55
8D8D036F,65f9c530,30a8bc55
69F2B08C,65f9c530,30a8bc55
83B6E534,65f9c530,30a8bc55
52B41512,65f9c530,30a8bc55
A121B6D5,65f9c530,30a8bc55
6770ACC6,65f9c530,30a8bc55
84DE1EDA,65f9c530,30a8bc55
D6EAF65D,65f9c530,30a8bc55
BACB1AB5,65f9c530,30a8bc55
4E28D292,65f9c530,30a8bc55
6D3D6B63,65f9c530,30a8bc55
8DDEC235,65f9c530,30a8bc55
C8CB07AF,b7dd854e,
F99C408C,7e898d66,5d81fb5e
C3563F4D,7e898d66,5d81fb5e
FD2B0322,fae09fe9_R,c58c328f
4B1707B3,3a9f45fc_R,351562d5
F8104395,d2ae8ec4,
9099D485,5b747560,d11ed1ce
C77F252E,5b747560,d11ed1ce
0544A4F4,5b747560,d11ed1ce
A29EC248,5b747560,d11ed1ce
2EB3D563,5b747560,d11ed1ce
3C91BEB2,5b747560,d11ed1ce
58C9CBCA,550cc445,8d95b409
D34DAE0E,8121eea6,9c3577ee
6058C598,8121eea6,9c3577ee
6BEAD7CA,8121eea6,9c3577ee
FD03A775,8121eea6,9c3577ee
F274EE7B,692bc934,
872A14C5,692bc934,
F6982328,4d14dd67,
07D09E7A,ea83f2e4_R_R,
EA46843C,ea83f2e4_R_R,
CDC6BE9C,ea83f2e4_R_R,
9F5B8A4E,ea83f2e4_R_R,
A66CA989,ea83f2e4_R_R,
4EC34E4D,ea83f2e4_R_R,
C537300C,ea83f2e4_R_R,
E086C5F4,ea83f2e4_R_R,
172D5B58,32d1a129,cf90c845
60161674,32d1a129,cf90c845
E6256162,e9bc63c0,40fa7f7d
8209EBAC,c7f10193,
25949587,ea83f2e4_R_R,
FE20622E,f9f7d1d4,
6D6CD1B1,d2ae8ec4,
C72AA4E1,d2ae8ec4,
97FED169,d2ae8ec4,
6BC64EC8,d2ae8ec4,
CDFBD8D4,d2ae8ec4,
56F70C22,8035ce7b,dd6662e9
9663C99E,8035ce7b,dd6662e9
B8DD9BB4,8035ce7b,dd6662e9
E2F3E08B,bd8fa0ac,b35adc0f
18C8EF2E,bd8fa0ac,b35adc0f
8A145B31,bd8fa0ac,b35adc0f
889D3B08,bd8fa0ac,b35adc0f
F80126FE,8c882615,25fa10ab
D302EC6C,8c882615,25fa10ab
5F61D8CA,8c882615,25fa10ab
D9EC5AC5,8c882615,
E6E7A9E3,8c882615,
99B63EF9,8035ce7b,dd6662e9
95C4A3BD,d5ba92e2,
B12BFF3D,bd8fa0ac_R,9c69f047
78C4CE35,bd8fa0ac_R,9c69f047
25F2B31E,2ed17419,
CDA081EB,2ed17419,
BF1A01F9,f330997a_R,8334a572
B17C793D,66ee667b,
88DE2128,66ee667b,
2D8F31C2,66ee667b,
76745F7E,87c2df16,4b58464c
B9ECBD4F,81aa8d8a,808691a2
CAAC0E0F,e38d9a01,
70217DFF,6c9c1eb2,8f7ba2f0
9AB0A81F,6c9c1eb2,8f7ba2f0
3CF1C08F,6c9c1eb2,8f7ba2f0
98630DE9,07d80202,
5F8BD4E2,b96ac1b6,
DD3A99C2,b96ac1b6,
68E453E3,b96ac1b6,
BAEF4636,889b52aa,
DFB665F1,889b52aa,
CAADED2D,be1d2a1f,
CDA79D3A,be1d2a1f,
1924EF93,be1d2a1f,
40E72B0B,0955705a,d81102c0
092988FE,33c62164,
C5382D0B,417baf54,a10c465c
4D98A775,417baf54,7588761a
58F9B64E,417baf54,7588761a
EB2B628F,d3832997_R,
6BED42FD,d3832997_R,
4740F0F1,d3832997_R,
A7FC3E03,e3d42630,
4253F522,c1e02ffd,
393327FC,c6374fee,
FDFFBAE5,53ccae7c,
E85D3A2F,53ccae7c,
6DC64B8C,53ccae7c,
045B3A35,53ccae7c,
CFA4A792,53ccae7c,
CE546AA9,53ccae7c,
3F6106DD,53ccae7c,
721E7A0D,c1ccba67,
8C235F26,f1af6bc5,57f72c2d
8C628F96,c1ccba67,
635CF04B,c1e02ffd,
907EEE5F,bd671e9a,
9AC3BE56,afe6e2b1,c6c1f172
AC76AE6B,64e0beee,78352efc
75021FC9,4cf0e59c,
076A52FB,9c4067e7,
2D8B5350,569f3dbd,
BCF885E8,569f3dbd,
2DDB6E54,569f3dbd,
C055F245,569f3dbd,
701D4654,569f3dbd,
F3E63B3D,569f3dbd,
95C8281E,569f3dbd,
EAAD46A0,569f3dbd,
E23E29D8,569f3dbd_R,0c42290a
5A776A1C,569f3dbd_R,0c42290a
96567459,569f3dbd_R,0c42290a
E52DB33E,569f3dbd_R,0c42290a
4F57A60F,569f3dbd_R,0c42290a
D05AE816,569f3dbd_R,0c42290a
3E538C32,569f3dbd_R,0c42290a
8B975454,569f3dbd_R,0c42290a
E3B83FAC,569f3dbd_R,0c42290a
535C2B06,569f3dbd_R,0c42290a
1B43216C,569f3dbd_R,0c42290a
F49A6D86,60f40ada,
5BC553F8,60f40ada,
8C8DBF46,64e0beee,78352efc
B1F7876D,595be804,
91DF89B2,02f52ba2,a47c8818
70F81A46,41a11175,777f8308
1088F27B,be3b0286,f8742e44
2076550D,64e0beee,78352efc
5ECA4D2A,64e0beee,78352efc
B545E401,c888b27e,
651BA529,64e0beee,78352efc
ABDF1061,be3b0286,f8742e44
7A99807C,be3b0286,f8742e44
6ED4A50A,692bc934,
D8719C72,9bb963a3,
D4AEB0A7,21df2146_R,5a1efd0e
B27F6EBD,21df2146_R,5a1efd0e
DE71CA72,21df2146_R,5a1efd0e
7641FFA4,41f3d24b,d76737fe
BD19DD1E,41f3d24b,d76737fe
DCA68919,41f3d24b,d76737fe
C2511DB5,569f3dbd_R,0c42290a
EF374003,569f3dbd_R,0c42290a
E460A229,569f3dbd_R,0c42290a
5A314CEA,569f3dbd_R,0c42290a
F0C3DC8D,52564f46_R_R,5b22e38d
8B6A8B0A,52564f46_R_R,5b22e38d
19ABD7EF,52564f46_R_R,5b22e38d
B93AFD72,52564f46_R_R,
A5D9FB8B,52564f46_R_R,5b22e38d
AD3735F1,52564f46_R_R,
0A994687,52564f46_R_R,5b22e38d
5A531476,42ce14a4,c9b50254
D43E89F7,42ce14a4,c9b50254
6968F25A,e5bd51e8,89b56954
AE7630C1,e5bd51e8,89b56954
519519A8,fe9ab1d4,e7d2f588
ED7F8E8A,fe9ab1d4,e7d2f588
F3E9D450,f959841c,3fdf0c1f
EFCA9413,f959841c,3fdf0c1f
D98335CB,f959841c,3fdf0c1f
361C4F40,f959841c,3fdf0c1f
5BD629F1,f959841c,3fdf0c1f
E1275E3F,f959841c,3fdf0c1f
DE9908E5,f959841c,3fdf0c1f
4BCE86BA,f959841c,3fdf0c1f
C74E7324,f959841c,3fdf0c1f
30AF134A,f959841c,3fdf0c1f
9CA942A8,f959841c,3fdf0c1f
108F5F60,f959841c,3fdf0c1f
E4D141A3,f959841c,3fdf0c1f
CBCBE28D,37fb5af2,
709EDDF0,f2dc5d64,
2364E72E,ea4b911b,64a1b244
3FD1621D,c10aebd1,74ec0229
60F9BCE4,fb49d603,
9783BE37,fb49d603,b897e6d3
14961103,fb49d603,b897e6d3
EE05DDA6,fb49d603,b897e6d3
40F0CF58,ff558d14,
680E0FCC,ff558d14,
8EDF6D5D,7e8c2bd9,
207D1EDA,7e8c2bd9,
9E5E1B6B,02675b67,0a5fde00
99FEE4F3,64e0beee_R,b0048f61
6DF836B7,a6bea126,
5EA56C24,a6bea126,
74D38BF7,772f3ff9,2b7f7950
C03D028D,572a618b,0c6664a4
E2349D1A,572a618b,0c6664a4
83EFDF3B,572a618b,
0B445145,e0dcd96a,e8efb1cd
F18B96A7,29c05707,d5382f8e
CED94744,d1b4c2e3,c5b68a57
6BB78B67,d1b4c2e3,c5b68a57
0BF6747D,bc80be33,
DBC4A9EA,bc80be33,
9A312B38,bc80be33,
8FF279A8,bc80be33,
40932F6F,bc80be33,
C012980D,94849430,1ba72943
96253DE3,94849430,5ea50c9a
A3EEE599,94849430,5ea50c9a
DA738E61,94849430,5ea50c9a
CB00F0B3,e301c427,
1D30C88C,80994271,3f8d928e
84038C0B,80994271,3f8d928e
365C6E63,043a953e,
7BF7366E,8cd2cba4,
1F2BC349,8cd2cba4,
39A4BD7C,8cd2cba4,
6D547C85,8cd2cba4,
AF3AF018,4f7902d4,
71B7CAA1,b87197e1_R,
E8194AF1,b87197e1_R,
3DB4FF98,b87197e1_R,
88710553,b87197e1_R,
E06BF546,94849430,1ba72943
8C7F4505,94849430,5ea50c9a
D7522C6D,572a618b_R,
D7550AF0,572a618b_R,
0BD9FEA0,94849430,5ea50c9a
6197003A,1ba0d936,6f252962
488E677D,1ba0d936,6f252962
7A29CB97,94849430,5ea50c9a
4540C01A,94849430,5ea50c9a
ACFCBD99,94849430,5ea50c9a
2E02D012,bc981eaa,
C9316322,dd7c4130,fe6e0c06
71560AEC,2aa3c78c,cb4cc42e
3AA4365D,dd7c4130,fe6e0c06
6C13F06E,42641baf,df828beb
B129F54C,42641baf,df828beb
3784C1E1,42641baf,df828beb
64843AA0,42641baf,df828beb
A0E23DB9,42641baf,df828beb
E21CC81E,ec26e266,ee667f1d
C31BFF45,ec26e266,ee667f1d
34DEF7A5,ec26e266,ee667f1d
9463CD50,ec26e266,ee667f1d
86A6BF30,21b7637f,44ead6e0
C98A8DFE,21b7637f,44ead6e0
3A7FA018,21b7637f,44ead6e0
1D298B3E,21b7637f,44ead6e0
DFB94318,ce7d5a96,4b6c6c5f
E39026EB,ce7d5a96,4b6c6c5f
800CDF48,2f8ef413,603b158a
EAD583A4,2f8ef413,603b158a
105096AC,2f8ef413,603b158a
74EF4582,81f15e0d,296157d6
16F15562,81f15e0d,296157d6
46997FBF,92eeeece,1a02f81f
6F754504,92eeeece,1a02f81f
4A463A2A,654a0d6d,d274c4d3
569BD27E,654a0d6d,d274c4d3
40CF6608,654a0d6d,d274c4d3
C1E5AB72,654a0d6d,d274c4d3
8D71AAD2,654a0d6d,d274c4d3
B364937E,654a0d6d,d274c4d3
C79038A6,654a0d6d,d274c4d3
E63A9870,75f908d4,e627b47e
EB34D3DE,82ff49e1,517ea13d
E8DB0238,71aa7662,6277f502
C00C1251,82ff49e1,517ea13d
119930FD,71aa7662,6277f502
C78A1F3D,82ff49e1,517ea13d
E40EE20B,a7b0691a,ef87e367
A55073CC,a7b0691a,ef87e367
A664FBD9,a7b0691a,ef87e367
7F6F9EC6,a7b0691a,ef87e367
1923BB6F,a7b0691a,ef87e367
806FD192,a7b0691a,ef87e367
8F4910C1,a7b0691a,ef87e367
908813C4,a7b0691a,ef87e367
F8007BD1,a7b0691a,ef87e367
557E011D,a7b0691a,ef87e367
A7721309,a7b0691a,ef87e367
CA461C55,42641baf_R,4e9f3cca
7C25B7EE,42641baf_R,4e9f3cca
874A0D01,42641baf_R,4e9f3cca
8041EF37,703e7df2,7f22b448
3EFFDF33,2c51c1da,
8BEEEF5A,2c51c1da,
D8272CDB,a7b0691a,ef87e367
A72BFDE1,a7b0691a,ef87e367
1B687F87,a7b0691a,ef87e367
EBA20842,946a77b3_R,
640561A7,21b7637f,44ead6e0
79504EAB,ee1aa234_R,
915833C0,ee1aa234_R,
B574F3D1,f0c525b9,42ab512c
BEF85B47,f0c525b9,42ab512c
CA207E73,daeb2c15,b021420f
579F703F,daeb2c15,b021420f
8A81E8B8,daeb2c15,b021420f
92BFB34F,71aa7662,6277f502
0456CBDE,703e7df2,97fb6b3f
2FF36540,703e7df2,97fb6b3f
7D77BC0F,703e7df2,97fb6b3f
8FAB32D0,703e7df2,97fb6b3f
AD0D3BED,1ba0d936,6f252962
26C646FE,703e7df2_R,
3B354854,aa8c56d9,891d45a5
C67553E0,aa8c56d9,891d45a5
13748CB7,71f43b83,11ec271e
AC18CABE,71f43b83,11ec271e
363A2F4A,0250f3c0,
CA00C9A1,cd42ffef,
399DA153,cd42ffef,
CE50454D,0250f3c0,
F4129B0D,a0c5016b,f3878fa8
8D49EE37,58dda8ff,741b79af
F098E5BE,ca6706f0,
1D27A39B,ca6706f0,
CE26C5EE,ca6706f0,
A351F97A,ca6706f0,
ABBCEB54,ca6706f0,
E475B966,ca6706f0,
FA44CCB7,b63c6260,2d7a4717
8F47E9E4,6d241899,8f8547d6
A3F326D3,aa8c56d9,891d45a5
14B1CE89,acaa788d,
38DBDCD0,acaa788d,
89D4FC5C,acaa788d,
7F1F57AB,b7f33ce4,
D70A58D4,ca6706f0,
C47D869B,b7f33ce4,
389DED32,5afc63fd,
153D799D,5afc63fd,
ABA06BA4,5afc63fd,
01D3B5E5,5afc63fd,
C4C45B04,5afc63fd,
FCC4117C,5afc63fd,
BC65B36C,5afc63fd,
D27BEB32,5afc63fd,
BC0F3964,5afc63fd,
476DBD54,5afc63fd,
C056CB27,b35a3855,5dc34d77
876FF749,b35a3855,5dc34d77
FAA41035,b35a3855,5dc34d77
93F7A610,b35a3855,5dc34d77
35CB2551,b35a3855,5dc34d77
5D6D6373,b35a3855,5dc34d77
487AB073,9b4ddabd,2f250cf5
33283B55,dcbf5c19_R_R_R,1d5de93e
4383A399,722c87eb,3928c761
3FAFA4E1,722c87eb,3928c761
AF0E37FB,722c87eb,3928c761
4FA81D40,722c87eb,3928c761
E71ABA4D,722c87eb,3928c761
B4F597ED,722c87eb,3928c761
AD491190,47ed287a,594b561d
773498AF,47ed287a,594b561d
6858825F,d53ca953,cd981e6a
B7D3A691,d53ca953,cd981e6a
8CC32F4D,d53ca953,cd981e6a
6FB5B30D,11f9d482,ea8378cd
C64B6FE6,11f9d482,ea8378cd
F83C4AEA,d53ca953,cd981e6a
7B97DAEE,d53ca953,cd981e6a
F2218B23,d53ca953,cd981e6a
6B7168F5,d53ca953,cd981e6a
F9BF3DA6,d53ca953,cd981e6a
B2D4B864,0a6f5c83,414201a2
383C6B5B,0a6f5c83,414201a2
BAAE66F9,0a6f5c83,414201a2
B77AA9AB,0a6f5c83,414201a2
481D7FE9,8dbc4e56,88984973
57F2D8A5,8dbc4e56,88984973
76CD8AE8,4fad88d0,b0409420
43388841,4fad88d0,b0409420
3727B71F,4fad88d0,b0409420
42F19B1D,4fad88d0,b0409420
30600995,7510c8ad,
F3208A3F,8b479281,6656e61d
F90290FA,183e7b93,6693fc2b
318DEDEB,8b479281,6656e61d
A27641A0,183e7b93,6693fc2b
BDB0AA88,eef6ad6d,1663bc7f
9D6DDCF6,7510c8ad,
D280F7C3,183e7b93,6693fc2b
4B5D34B0,fd3eec62,
B9B1BEC0,fe9dda14,
5A753B9F,29c05707_R,
3FE25A31,183e7b93,6693fc2b
594E766F,183e7b93,6693fc2b
C093E2C7,295b7ba1,
D2355C8C,295b7ba1,
BD922370,295b7ba1,
CD1B7527,295b7ba1,
885B5E6E,d506d2a4,
F311AACE,d506d2a4,
C436E2F0,d506d2a4,
938C1D0C,d506d2a4,
D1AF1009,d506d2a4,
46876927,d506d2a4,
2D8CBFCA,d506d2a4,
484D5356,d506d2a4,
647D3983,d506d2a4,
8A237851,d506d2a4,
D98E5A11,d506d2a4,
0A37E64B,d506d2a4,
0394FA56,d506d2a4,
9844D843,d506d2a4,
08A0105F,d506d2a4,
EB36F73C,d506d2a4,
5A7AB20F,295b7ba1_R,e8ce62a8
125CD098,d506d2a4,
757B9D6C,d506d2a4,
EC86D1F3,d506d2a4,
1973453E,d506d2a4,
70EBD1F6,d506d2a4,
0D53CF0D,d506d2a4,
18EEDEE5,d506d2a4,
0901F95F,d506d2a4,
3FC6F059,d506d2a4,
F27ED7F3,d506d2a4,
903187B5,d506d2a4,
CCB3C331,d506d2a4,
057BC1CD,d506d2a4,
DEE56EFC,d506d2a4,
73AEA128,d506d2a4,
6F57CC3F,d506d2a4,
BF40912B,d506d2a4,
454EA9F7,d506d2a4,
E8CC7046,d506d2a4,
978D20AC,d8e62113,0a7b3ab6
F83CA792,d506d2a4,
90B12841,d506d2a4,
F544698C,d506d2a4,
3F594DEF,d506d2a4,
A5D80075,d506d2a4,
9C42735A,d506d2a4,
12373817,d506d2a4,
8238CB23,d506d2a4,
04C4B5DD,d506d2a4,
695EA941,d506d2a4,
F0E5FA66,946a77b3_R,
6FB71874,d1445217_R,ea76e936
D7354D68,62a67a03,
145B4A06,62a67a03,
8E17B68E,d1445217_R,
4E38F790,b76a6ecf,74708191
D2BC6797,b76a6ecf,74708191
B658F978,9b3382b6,d922849c
46956FBD,9b3382b6,d922849c
B450D06E,de136281,2bcfe4cf
DF6090C9,074fbebd,ca3aeba6
5CF2B4C2,074fbebd,ca3aeba6
CD34D34A,074fbebd,ca3aeba6
E0FA444A,074fbebd,ca3aeba6
CBBDBD52,b63c6260,2d7a4717
C73947BA,e3d42630,
A70400A5,dea93fe1,384ee2ba
34D3B6E8,190d63e6,
E68B76EC,190d63e6,
0F2F1998,ed1d135f,d6f3f1e1
8538ED8A,ed1d135f,d6f3f1e1
6F737A90,efe7aea0,1a1ccd0f
1AD3588A,efe7aea0,1a1ccd0f
783449C6,ca6706f0_R,ad165415
D7DE3578,ca6706f0_R,ad165415
53649873,ca6706f0_R,ad165415
9636F0EF,643470fa,
8649D838,643470fa,
6E0073CD,578ce830,7aed2366
E0C5E92E,3a9ad52d,
AB835E6B,24b1cd24,
BE19C04A,dc1a74a1,7e966f16
43F31B10,d96259bd,
CA681136,5b93a7f9,
07F50553,295b7ba1_R,e8ce62a8
5925F921,35981987,
186024C6,35981987,
480F391F,35131479,96f962be
AFB22868,35131479,96f962be
4E32522A,35131479,96f962be
45730815,35131479,96f962be
32648F5D,98031d34,e6f1e3a3
6633298C,98031d34,e6f1e3a3
B716BDFE,562a2cc0,2c310cca
5D0425CB,562a2cc0,2c310cca
9D4C89FB,562a2cc0,2c310cca
22FCF133,562a2cc0,2c310cca
4524AE9B,562a2cc0,2c310cca
1B8458BD,562a2cc0,2c310cca
965D79C2,35981987_R,6245a86a
19CF57C1,35981987_R,6245a86a
A5CD8B7C,562a2cc0,2c310cca
A02DB4F5,e32128c2,
206F8CE1,dc1a74a1,7e966f16
9B83E818,dc1a74a1,7e966f16
B605FAD0,dc1a74a1,7e966f16
6406CD41,a9e09a82,
ECC7C380,a9e09a82,
672AB3A6,a9e09a82,
47B5BF14,7edd435c,8b7b738b
1A031547,7edd435c,8b7b738b
EE7C5A4D,3a9ad52d,
0E344B2D,b35a3855,5dc34d77
CC6DD5D2,b35a3855,5dc34d77
EA5EA8ED,79fe70f6,
90D0EEBD,c1e02ffd_R,
E4BEE603,578ce830,7aed2366
614D295A,79fe70f6,
8EA046D6,44656d5f,15e20c1b
1CF2E0AE,e9372765,f90d24f9
6EBB21F1,e9372765,f90d24f9
66F2004B,e9372765,f90d24f9
D174FD0D,5c8fa69d,f19e466c
693C8C70,5c8fa69d,f19e466c
4878ADD5,e1b95f37,db0e7d41
F0425D91,e1b95f37,db0e7d41
449501D8,1d52a159,75a9a6e4
2D7201E8,b8745942,2edf582d
45C4491E,b8745942,2edf582d
3757E1DA,b8745942,2edf582d
9DBEBF54,b8745942,2edf582d
B6D8A5A6,b8745942,2edf582d
85CE2C14,98cee9fd,
49AF1811,b661f006,
A1E3F93A,b661f006,
A9DDBD16,0e3ff513,
6E87636D,dea93fe1,384ee2ba
F0F83553,452b853f,
5BE4AA07,452b853f,
80C6732B,452b853f,
19629A6F,452b853f,
89871C5D,452b853f,
C11D1D00,452b853f,
F4A176A3,452b853f,
F1E9CB4B,452b853f,
D56D1680,452b853f,
34D8C743,452b853f,
EE65465F,452b853f,
CE117A1A,452b853f,
0F9319AF,452b853f,
D23DE29A,452b853f,
AD3FC0AF,452b853f,
267CA65E,452b853f,
7ACDE360,452b853f,
16FE468D,452b853f,
178DD549,452b853f,
2E3F40FE,452b853f,
2EC2F52E,452b853f,
3948F4A0,452b853f,
0FDD9FE0,452b853f,
1521EC6C,452b853f,
B593A976,452b853f,
4A35D852,452b853f,
B1D7B749,452b853f,
C92FB39B,452b853f,
4C711D25,452b853f,
3FC98304,483cf625,
5AF70CF5,483cf625,
6016B01B,483cf625,
85E1B6A5,483cf625,
48CD2E6F,443bb6a5,
26A464BC,443bb6a5,
EE8AEFA0,443bb6a5,
1AF75C90,443bb6a5,
10C7D88F,bd4b9e03,199663a9
2CC8BE79,98da60f6,8620fcd5
FB5C1F9D,ac75fb0e,49e25ae9
B0D97D51,ac75fb0e,49e25ae9
1A42403D,98da60f6,8620fcd5
5BD74A2A,ac75fb0e,49e25ae9
3C0A206E,98da60f6,8620fcd5
93D17DAC,98da60f6,8620fcd5
65BC2F4F,bd4b9e03,199663a9
DC7F2997,bd10040c,d4cf69c5
EB066A52,b3684bb7,ff992940
C100657C,b3684bb7,ff992940
949F976D,b3684bb7,ff992940
A8CA398F,00ee5a8f,62a097f3
75CC0111,966de0ed,
6677C06A,966de0ed,
FACDE922,966de0ed,
285D65B6,966de0ed,
793AD6E9,2858d573,
FA16C05E,2858d573,
BA3D3DBF,07c9cf5e,
F6B931B1,07c9cf5e,
F444DF10,8e82ab49,
724CCC9B,3a9f45fc_R_R,daf77940
ADA0FF1A,ac75fb0e,49e25ae9
C0E572E3,ac75fb0e,49e25ae9
00B6D441,ac75fb0e,49e25ae9
0188C266,8c574652,656819dd
15F52CAA,8c574652,656819dd
A14AF295,483cf625,
FAAF546A,483cf625,
C85681A0,e0caa541,
E80DBCBB,a135450f,5b333d4b
AAD9CA06,a135450f,5b333d4b
F97CD86D,a135450f,ae2aa017
E57DC602,35c66b4b_R,51bd53b5
FE42CC27,35c66b4b_R,51bd53b5
D6737309,58dda8ff,741b79af
E1647831,cf7aa06a_R,
